Creative,Adset,Cluster,GTM,Status,State,Spend
smallbizideas_gobarxexport_aixramdevbaba_stagetalk_7sep_creator_expansion_hook1_track40,bau - business,bau - business | (untagged),false,live,WATCH,₹0.1L
business_beautyparlourxnewstructure_raksha_movingtestimonial_21jan_creator_expansion_track36_m1_hook3_rework_29jan,bau - business,bau - business | (untagged),false,paused,WATCH,₹0.1L
business_beautyparlourxnewstructure_himanshi_panchayat4_20feb_creator_expansion_track36_m11_expansion_anshumali_hook1,bau - business,bau - business | (untagged),false,paused,HEALTHY,₹0.1L
smallbizideas_manufacture_bhavesh_miniaturehumanxtestimonial_2mar_creator_expansion_track40_m3 _expansion_anshumali_priyansh,bau - business,bau - business | (untagged),false,paused,FATIGUED,₹0.1L
smallbizideas_riskvssecuritymyth_aicartoonedit_microdrama_livegen_veo3_track40_8feb,bau - business,bau - business | (untagged),false,paused,FATIGUED,₹0.1L
business_murgifarm2xvaibhav_bhavesh_miniaturehuman_14feb_creator_newtopic_track36_m5.3_expansion_hook2,bau - business,bau - business | (untagged),false,paused,HEALTHY,₹0.1L
business_sabsesastacloudkitchen_aixcloudkitchenxfemale_bheedinterview_25oct_creator_expansion_track36_pawanxedit_m1,bau - business,bau - business | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
business_beautyparlourxnewstructure_kaveri_panchayat4_10jan_creator_newtopic_track36_m5.3s1_hook1,bau - business,bau - business | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
smallbizideas_lailatailor_rishabh_cartoon3edit_9dec_faceless_newtopic_track40_m3,bau - business,bau - business | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
biz_track36_seekho_beautyxparlour_face_ai_27may26_editstory_new_newscript_performance_gourav_ext_hook3,bau - business,bau - business | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_utilisetime_track14_seekho_cookxcloudkitchen_aixirfan_cartoonedit73_animation_ai_7may26_pc_expansion_exp_format_agency_pc_ext_shivam_ritaxedit_pti_hook1,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.3L
bau_sharemarket1_constructionworkerxearthquake_aixsanjeev_cartoonedit58_7feb_creator_expansion_bhaveshxedit_m5.3_inhouse_track15,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.2L
bau_sharemarket_track15_seekho_dostnetharlelixmarketbasics_harsh_veo3_face_ai_08may26_livegen_new_newscript_performance_kartik_ext,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.2L
bau_sharemarket1_harrroz15minutexsharemarketseekho_om_tv_30mar_creator_expansion_m1 _expansion_shivam_pc_track15,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.2L
bau_finance_timewastexfinance_mix1nov2_asmr2_keshav_adlive_25nov_track12,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.1L
bau_utilise_protalker_mix19sep7_asmr_21sep_faceless_newtopic_fe_track14,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.1L
bau_astrosamadhaan_shanixadalat_aixshani_talkingobject_26feb_creator_newtopic_ujjawalxedit_m5.1 _newtopic_shivam_pc_hook3_track55,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.1L
bau_smallbizideas_dryice_nikhil_uglyedit_13sep_faceless_newtopic_hook3_track40,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.1L
bau_utilisetime_gareebx2_suraj_wb_7mar_creator_expansion_m1 _expansion_anshumali_aniket_hook1_track14,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.1L
bau_biz_track36_seekho_thekedar_aixexpert_bobblehead_face_ai_28apr26_pc_expansion_exp_format_agency_pc_ext_anshumali_ujjawalxedit_business_hook3,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.1L
bau_astrosamadhaan_behenkishaadixaukatxastro_aixsonu_cartoonedit33_23feb_creator_expansion_bhaveshxedit_m5.1 _horizontal expansion_shivam_hook2_track55,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_biz_track36_seekho_manufacture_ajay_testimonialxsplitscreen_face_human_28apr26_pc_expansion_exp_creatorxformat_agency_pc_ext_anshumali_raghavxedit_business_hook2,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_utilisetime_track14_seekho_ameeersecret_nikhil_testimonialxchores_face_human_5may26_pc_expansion_exp_format_agency_pc_ext_anshumali_nikhilxedit_utilise_hook3,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_astrosamadhaan_seekho_noastrobeliefxkarzxmicrodrama_aixfooditems_talkingobject_animation_ai_8apr26_pc_new_new_script_agency_pc_ext_shivam_bhaveshxedit_astrology_hook3_track55,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_smallbizideas_anarxkaxexportxkaisexkarein_newscript_humanads_livegen_veo3_track40_6dec,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_finance_loanpeloanxvaibhav_ajay_testimonial_28feb_creator_newtopic_m5.3 _newtopic_anshumali_pc_hook1_track12,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_astrosamadhaan_babulaalkakaamfirsechala_aixbabulaal_cartoonedit91_18feb_creator_expansion_pawanxedit_m4 _expansion_hook3_track55,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_sharemarket_track15_seekho_wronghabitsxsm_suraj_wb_face_human_24apr26_khandelwal_new_new_script_agency_pc_ext_shivam_nikhilxedit_sharemarket_hook3,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
bau_finance_gareebxfinancex90_mix2dec2_asmr_2dec_faceless_newtopic_m1_track12,bau,bau | (untagged),false,paused,TOO_YOUNG,₹0.0L
beautyskills_gheeyabhabhi_newscript_femalepovxvegetablemashup_talkingobject_track353_livegen_veo3_ogcreativesbeauty_vaibhav_24may,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹1.4L
beautyskills_sareexaicharacterxsareetalking_newscript_femalepov_aicharacterxsareexpleatsxtalk_track353_livegen_veo3_ogcreativesbeauty_harini_04june26,beauty skills,beauty skills | (untagged),false,paused,TOO_YOUNG,₹0.2L
beautyskills_aurkitnider_newscript_femalepov_talkingobject_track353_livegen_veo3_ogcreativesbeauty_vaibhav_26may,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹0.1L
beautyskills_laukixbuaxvsxchutki_newscript_femalepov_talkingobject_track353_livegen_veo3_ogcreativesbeauty_shreya_4june,beauty skills,beauty skills | (untagged),false,paused,TOO_YOUNG,₹0.1L
beautyskills_issbaarxkirtanxmein_newscript_femalepov_talkingveggies_track353_livegen_veo3_ogcreativesbeauty_shreya_1june,beauty skills,beauty skills | (untagged),false,paused,TOO_YOUNG,₹0.1L
beautyskills_tailoringxblousexfitting_newscript_femalepov_cartoonedit_track353_livegen_veo3_ogcreativesbeauty_shreya_2june,beauty skills,beauty skills | (untagged),false,paused,TOO_YOUNG,₹0.1L
beautyskills_mehndixdostkishaadi _newscript_femalepov_microdrama_track353_livegen_veo3_ogcreativesbeauty_harini_04june26,beauty skills,beauty skills | (untagged),false,paused,TOO_YOUNG,₹0.1L
beautyskills_tailoringxblousexfitting_newscript_femalepov_cartoonedit_track353_livegen_veo3_ogcreativesbeauty_shreya_8june,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹0.1L
beautyskills_receptionmaijaanahai_newscript_femalepov_microdrama_ogcreativesbeauty_track353_draco_veo3_harini_7june,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹0.1L
beautyskills_mohallexmeinxsabxyahixkaanaphoosi_newscript_femalepov_cartooneditxdifferentxtype_ogcreativesbeauty_track353_livegen_veo3_harini_5june,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹0.0L
beautyskills_silayixkixhai_newscript_femalepov_microdrama_ogcreativesbeauty_track353_livegen_veo3_harini_8june,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹0.0L
beautyskills_terimehndi_newscript_mehndixdesignsfemalepov_cartoonedit_track353_livegen_veo3_ogcreativesbeauty_shreya_17may,beauty skills,beauty skills | (untagged),false,paused,TOO_YOUNG,₹0.0L
beautyskills_blousefittingservicesilai_femalepov_cartoonedit_ogcreativesbeauty_newscript_track353_veo3_adlive_shreya_23may,beauty skills,beauty skills | (untagged),false,live,TOO_YOUNG,₹0.0L
beautyskills_sareexpalluxjethanitaunt_femalepov_cartooneditxrealistic_track353_livegen_veo3_gtm_harini_2june,beauty skills,beauty skills | jethani-devrani-vs-bahu,true,paused,TOO_YOUNG,₹0.0L
beautyskills_blousefittingservicesilai_femalepov_cartoonedit_gtm_newscript_track353_veo3_adlive_shreya_23may,beauty skills,beauty skills | maa-beti,true,paused,NOT_FATIGUE,₹1.1L
beautyskills_paisaxgone_newscript_femalepov_cartoonedit_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | maa-beti,true,paused,TOO_YOUNG,₹0.1L
beautyskills_tailoringxblousexfitting_newscript_femalepov_cartoonedit_track353_livegen_veo3_gtm_shreya_2june,beauty skills,beauty skills | maa-beti,true,paused,TOO_YOUNG,₹0.1L
beautyskills_sleevexphatxgayi_newscript_femalepov_cartoonedit_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | maa-beti,true,paused,TOO_YOUNG,₹0.1L
beautyskills_paisaxdenaxtheekxhai_newscript_femalepov_cartoonedit_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | relatives-taunt,true,paused,TOO_YOUNG,₹0.2L
beautyskills_thodaxjaldixkarke_newscript_femalepov_hulkxmicrodrama_track353_livegen_veo3_gtm_vaibhav_31may,beauty skills,beauty skills | rishta-rejection,true,paused,TOO_YOUNG,₹0.1L
beautyskills_nahixpehenxrahixyehxsaree_newscript_femalepov_talkingveggies_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | saheli-friends-taunt,true,paused,TOO_YOUNG,₹0.1L
beautyskills_aurkitnider_newscript_femalepov_talkingobject_track353_livegen_veo3_gtm_vaibhav_26may,beauty skills,beauty skills | siblings,true,paused,HEALTHY,₹1.3L
beautyskills_gheeyabhabhi_newscript_femalepovxvegetablemashup_talkingobject_track353_livegen_veo3_gtm_vaibhav_24may,beauty skills,beauty skills | siblings,true,paused,HEALTHY,₹0.4L
beautyskills_mehendixmeinxbharosa_newscript_femalepov_cartoonedit_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | siblings,true,paused,TOO_YOUNG,₹0.1L
beautyskills_karelaxchachixvsxphuljhari_newscript_femalepov_talkingobject_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | siblings,true,paused,TOO_YOUNG,₹0.1L
beautyskills_ekxtohyehxghaghracholi_newscript_femalepov_talkingobject_track353_livegen_veo3_gtm_shreya_3june,beauty skills,beauty skills | siblings,true,paused,TOO_YOUNG,₹0.1L
beautyskills_issbaarxkirtanxmein_newscript_femalepov_talkingveggies_track353_livegen_veo3_gtm_shreya_1june,beauty skills,beauty skills | siblings,true,paused,TOO_YOUNG,₹0.1L
biz_track36_seekho_aamsekhaasbusinessxbu79_palak_miniature_face_ai_03may26_livegen_new_newscript_performance_gourav_hook1_ext,biz,biz | (untagged),false,paused,HEALTHY,₹0.3L
